Recall,NFS,SU,MacroF1,Acc
-1.,0.50806452,-0.67272798,-1.,-1.
-1.,0.54032258,-0.70807638,-1.,-1.
-1.,0.28225806,-0.42133112,-1.,-1.
-1.,0.28225806,-0.42133112,-1.,-1.
-1.,0.52419355,-0.69054171,-1.,-1.
-1.,0.63709677,-0.81112858,-1.,-1.
-1.,0.63709677,-0.81112858,-1.,-1.
-1.,0.60483871,-0.77807431,-1.,-1.
-1.,0.60483871,-0.77807431,-1.,-1.
-1.,0.61290323,-0.78586999,-1.,-1.
-1.,0.62903226,-0.80289793,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.25806452,-0.39316127,-1.,-1.
-1.,0.2983871,-0.43919742,-1.,-1.
-1.,0.2983871,-0.43919742,-1.,-1.
-1.,0.2983871,-0.43919742,-1.,-1.
-1.,0.2983871,-0.43919742,-1.,-1.
-1.,0.2983871,-0.43919742,-1.,-1.
-1.,0.2983871,-0.43919742,-1.,-1.
-1.,0.5,-0.66386708,-1.,-1.
-1.,0.5,-0.66386708,-1.,-1.
-1.,0.5,-0.66386708,-1.,-1.
-1.,0.43548387,-0.59241134,-1.,-1.
-1.,0.43548387,-0.59241134,-1.,-1.
-1.,0.40322581,-0.55660379,-1.,-1.
-1.,0.40322581,-0.55660379,-1.,-1.
-1.,0.40322581,-0.55660379,-1.,-1.
-1.,0.40322581,-0.55660379,-1.,-1.
-1.,0.40322581,-0.55660379,-1.,-1.
-1.,0.38709677,-0.53871897,-1.,-1.
-1.,0.38709677,-0.53871897,-1.,-1.
-1.,0.38709677,-0.53871897,-1.,-1.
-1.,0.38709677,-0.53871897,-1.,-1.
-1.,0.39516129,-0.54768677,-1.,-1.
-1.,0.39516129,-0.54768677,-1.,-1.
-1.,0.39516129,-0.54768677,-1.,-1.
-1.,0.39516129,-0.54768677,-1.,-1.
-1.,0.41935484,-0.57453927,-1.,-1.
-1.,0.41935484,-0.57453927,-1.,-1.
-1.,0.41935484,-0.57453927,-1.,-1.
-1.,0.41935484,-0.57453927,-1.,-1.
-1.,0.41935484,-0.57453927,-1.,-1.
-1.,0.42741935,-0.58349432,-1.,-1.
-1.,0.42741935,-0.58349432,-1.,-1.
-1.,0.42741935,-0.58349432,-1.,-1.
-1.,0.47580645,-0.63709165,-1.,-1.
-1.,0.47580645,-0.63709165,-1.,-1.
-1.,0.47580645,-0.63709165,-1.,-1.
-1.,0.47580645,-0.63709165,-1.,-1.
-1.,0.59677419,-0.76914151,-1.,-1.
-1.,0.59677419,-0.76914151,-1.,-1.
